"Message","Id","Version","Qualifiers","Level","Task","Opcode","Keywords","RecordId","ProviderName","ProviderId","LogName","ProcessId","ThreadId","MachineName","UserId","TimeCreated","ActivityId","RelatedActivityId","ContainerLog","MatchedQueryIds","Bookmark","LevelDisplayName","OpcodeDisplayName","TaskDisplayName","KeywordsDisplayNames","Properties"
"Document 131, Print Document owned by monique.barros on PC0901 was printed on IMP-DELIVERY through port 192.168.0.231.  Size in bytes: 0. Pages printed: 0. No user action is required.","307","0",,"4","26","11","4611686018427390016","650","Microsoft-Windows-PrintService","747ef6fd-e535-4d16-b510-42c90f6873a1","Microsoft-Windows-PrintService/Operational","2204","4280","PC0103.cabana.intra","S-1-5-21-1522681548-320186610-577835610-1126","02/08/2024 12:59:31",,,"Microsoft-Windows-PrintService/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Spooler Operation Succeeded","Printing a document","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Document 130, Print Document owned by monique.barros on PC0901 was printed on IMP-DELIVERY through port 192.168.0.231.  Size in bytes: 0. Pages printed: 0. No user action is required.","307","0",,"4","26","11","4611686018427390016","645","Microsoft-Windows-PrintService","747ef6fd-e535-4d16-b510-42c90f6873a1","Microsoft-Windows-PrintService/Operational","2204","3128","PC0103.cabana.intra","S-1-5-21-1522681548-320186610-577835610-1126","02/08/2024 12:58:31",,,"Microsoft-Windows-PrintService/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Spooler Operation Succeeded","Printing a document","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Document 129, Print Document owned by monique.barros on PC0901 was printed on IMP-DELIVERY through port 192.168.0.231.  Size in bytes: 0. Pages printed: 0. No user action is required.","307","0",,"4","26","11","4611686018427390016","640","Microsoft-Windows-PrintService","747ef6fd-e535-4d16-b510-42c90f6873a1","Microsoft-Windows-PrintService/Operational","2204","1456","PC0103.cabana.intra","S-1-5-21-1522681548-320186610-577835610-1126","02/08/2024 12:57:30",,,"Microsoft-Windows-PrintService/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Spooler Operation Succeeded","Printing a document","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Document 128, Print Document owned by alexandrina.bueno on PC0602 was printed on IMP-FINANCEIRO through port 192.168.0.206.  Size in bytes: 342985. Pages printed: 2. No user action is required.","307","0",,"4","26","11","4611686018427390016","635","Microsoft-Windows-PrintService","747ef6fd-e535-4d16-b510-42c90f6873a1","Microsoft-Windows-PrintService/Operational","2204","5804","PC0103.cabana.intra","S-1-5-21-1522681548-320186610-577835610-1118","02/08/2024 12:55:24",,,"Microsoft-Windows-PrintService/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Spooler Operation Succeeded","Printing a document","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Document 127, Print Document owned by estagiarios.cabana on PC0403 was printed on IMP-ADMINISTRACAO through port 192.168.0.252.  Size in bytes: 309435. Pages printed: 1. No user action is required.","307","0",,"4","26","11","4611686018427390016","630","Microsoft-Windows-PrintService","747ef6fd-e535-4d16-b510-42c90f6873a1","Microsoft-Windows-PrintService/Operational","2204","5652","PC0103.cabana.intra","S-1-5-21-1522681548-320186610-577835610-1123","02/08/2024 12:19:59",,,"Microsoft-Windows-PrintService/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Spooler Operation Succeeded","Printing a document","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Document 126, Print Document owned by estagiarios.cabana on PC0403 was printed on IMP-ADMINISTRACAO through port 192.168.0.252.  Size in bytes: 507369. Pages printed: 1. No user action is required.","307","0",,"4","26","11","4611686018427390016","625","Microsoft-Windows-PrintService","747ef6fd-e535-4d16-b510-42c90f6873a1","Microsoft-Windows-PrintService/Operational","2204","2244","PC0103.cabana.intra","S-1-5-21-1522681548-320186610-577835610-1123","02/08/2024 12:13:05",,,"Microsoft-Windows-PrintService/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Spooler Operation Succeeded","Printing a document","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Document 125, Print Document owned by estagiarios.cabana on PC0403 was printed on IMP-ADMINISTRACAO through port 192.168.0.252.  Size in bytes: 225939. Pages printed: 1. No user action is required.","307","0",,"4","26","11","4611686018427390016","620","Microsoft-Windows-PrintService","747ef6fd-e535-4d16-b510-42c90f6873a1","Microsoft-Windows-PrintService/Operational","2204","5244","PC0103.cabana.intra","S-1-5-21-1522681548-320186610-577835610-1123","02/08/2024 12:08:45",,,"Microsoft-Windows-PrintService/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Spooler Operation Succeeded","Printing a document","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Document 124, Print Document owned by monique.barros on PC0901 was printed on IMP-DELIVERY through port 192.168.0.231.  Size in bytes: 78981. Pages printed: 1. No user action is required.","307","0",,"4","26","11","4611686018427390016","615","Microsoft-Windows-PrintService","747ef6fd-e535-4d16-b510-42c90f6873a1","Microsoft-Windows-PrintService/Operational","2204","3932","PC0103.cabana.intra","S-1-5-21-1522681548-320186610-577835610-1126","02/08/2024 12:00:59",,,"Microsoft-Windows-PrintService/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Spooler Operation Succeeded","Printing a document","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Document 123, Print Document owned by monique.barros on PC0901 was printed on IMP-DELIVERY through port 192.168.0.231.  Size in bytes: 0. Pages printed: 0. No user action is required.","307","0",,"4","26","11","4611686018427390016","610","Microsoft-Windows-PrintService","747ef6fd-e535-4d16-b510-42c90f6873a1","Microsoft-Windows-PrintService/Operational","2204","2060","PC0103.cabana.intra","S-1-5-21-1522681548-320186610-577835610-1126","02/08/2024 11:59:58",,,"Microsoft-Windows-PrintService/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Spooler Operation Succeeded","Printing a document","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Document 122, Print Document owned by monique.barros on PC0901 was printed on IMP-DELIVERY through port 192.168.0.231.  Size in bytes: 0. Pages printed: 0. No user action is required.","307","0",,"4","26","11","4611686018427390016","605","Microsoft-Windows-PrintService","747ef6fd-e535-4d16-b510-42c90f6873a1","Microsoft-Windows-PrintService/Operational","2204","4660","PC0103.cabana.intra","S-1-5-21-1522681548-320186610-577835610-1126","02/08/2024 11:59:11",,,"Microsoft-Windows-PrintService/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Spooler Operation Succeeded","Printing a document","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Document 121, Print Document owned by pamylla.oliveira on PC0402 was printed on IMP FISCAL-RECEPCAO through port 192.168.0.243.  Size in bytes: 1042. Pages printed: 2. No user action is required.","307","0",,"4","26","11","4611686018427390016","600","Microsoft-Windows-PrintService","747ef6fd-e535-4d16-b510-42c90f6873a1","Microsoft-Windows-PrintService/Operational","2204","3928","PC0103.cabana.intra","S-1-5-21-1522681548-320186610-577835610-1135","02/08/2024 11:51:42",,,"Microsoft-Windows-PrintService/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Spooler Operation Succeeded","Printing a document","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Document 120, Print Document owned by pamylla.oliveira on PC0402 was printed on IMP FISCAL-RECEPCAO through port 192.168.0.243.  Size in bytes: 1042. Pages printed: 2. No user action is required.","307","0",,"4","26","11","4611686018427390016","595","Microsoft-Windows-PrintService","747ef6fd-e535-4d16-b510-42c90f6873a1","Microsoft-Windows-PrintService/Operational","2204","3196","PC0103.cabana.intra","S-1-5-21-1522681548-320186610-577835610-1135","02/08/2024 11:50:34",,,"Microsoft-Windows-PrintService/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Spooler Operation Succeeded","Printing a document","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Document 119, Print Document owned by estagiarios.cabana on PC0403 was printed on IMP FISCAL-RECEPCAO through port 192.168.0.243.  Size in bytes: 1494. Pages printed: 1. No user action is required.","307","0",,"4","26","11","4611686018427390016","590","Microsoft-Windows-PrintService","747ef6fd-e535-4d16-b510-42c90f6873a1","Microsoft-Windows-PrintService/Operational","2204","5492","PC0103.cabana.intra","S-1-5-21-1522681548-320186610-577835610-1123","02/08/2024 11:48:50",,,"Microsoft-Windows-PrintService/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Spooler Operation Succeeded","Printing a document","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Document 118, Print Document owned by pamylla.oliveira on PC0402 was printed on IMP FISCAL-RECEPCAO through port 192.168.0.243.  Size in bytes: 1048. Pages printed: 2. No user action is required.","307","0",,"4","26","11","4611686018427390016","585","Microsoft-Windows-PrintService","747ef6fd-e535-4d16-b510-42c90f6873a1","Microsoft-Windows-PrintService/Operational","2204","6080","PC0103.cabana.intra","S-1-5-21-1522681548-320186610-577835610-1135","02/08/2024 11:46:44",,,"Microsoft-Windows-PrintService/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Spooler Operation Succeeded","Printing a document","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Document 117, Print Document owned by estagiarios.cabana on PC0403 was printed on IMP FISCAL-RECEPCAO through port 192.168.0.243.  Size in bytes: 3119. Pages printed: 1. No user action is required.","307","0",,"4","26","11","4611686018427390016","580","Microsoft-Windows-PrintService","747ef6fd-e535-4d16-b510-42c90f6873a1","Microsoft-Windows-PrintService/Operational","2204","2180","PC0103.cabana.intra","S-1-5-21-1522681548-320186610-577835610-1123","02/08/2024 11:43:39",,,"Microsoft-Windows-PrintService/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Spooler Operation Succeeded","Printing a document","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Document 116, Print Document owned by estagiarios.cabana on PC0403 was printed on IMP FISCAL-RECEPCAO through port 192.168.0.243.  Size in bytes: 3119. Pages printed: 1. No user action is required.","307","0",,"4","26","11","4611686018427390016","576","Microsoft-Windows-PrintService","747ef6fd-e535-4d16-b510-42c90f6873a1","Microsoft-Windows-PrintService/Operational","2204","2180","PC0103.cabana.intra","S-1-5-21-1522681548-320186610-577835610-1123","02/08/2024 11:43:39",,,"Microsoft-Windows-PrintService/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Spooler Operation Succeeded","Printing a document","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Document 115, Print Document owned by estagiarios.cabana on PC0403 was printed on IMP FISCAL-RECEPCAO through port 192.168.0.243.  Size in bytes: 3119. Pages printed: 1. No user action is required.","307","0",,"4","26","11","4611686018427390016","571","Microsoft-Windows-PrintService","747ef6fd-e535-4d16-b510-42c90f6873a1","Microsoft-Windows-PrintService/Operational","2204","2180","PC0103.cabana.intra","S-1-5-21-1522681548-320186610-577835610-1123","02/08/2024 11:43:39",,,"Microsoft-Windows-PrintService/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Spooler Operation Succeeded","Printing a document","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Document 114, Print Document owned by pamylla.oliveira on PC0402 was printed on IMP FISCAL-RECEPCAO through port 192.168.0.243.  Size in bytes: 1034. Pages printed: 2. No user action is required.","307","0",,"4","26","11","4611686018427390016","565","Microsoft-Windows-PrintService","747ef6fd-e535-4d16-b510-42c90f6873a1","Microsoft-Windows-PrintService/Operational","2204","592","PC0103.cabana.intra","S-1-5-21-1522681548-320186610-577835610-1135","02/08/2024 11:34:11",,,"Microsoft-Windows-PrintService/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Spooler Operation Succeeded","Printing a document","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Document 113, Print Document owned by pamylla.oliveira on PC0402 was printed on IMP FISCAL-RECEPCAO through port 192.168.0.243.  Size in bytes: 1043. Pages printed: 2. No user action is required.","307","0",,"4","26","11","4611686018427390016","560","Microsoft-Windows-PrintService","747ef6fd-e535-4d16-b510-42c90f6873a1","Microsoft-Windows-PrintService/Operational","2204","4640","PC0103.cabana.intra","S-1-5-21-1522681548-320186610-577835610-1135","02/08/2024 11:31:25",,,"Microsoft-Windows-PrintService/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Spooler Operation Succeeded","Printing a document","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Document 112, Print Document owned by pamylla.oliveira on PC0402 was printed on IMP FISCAL-RECEPCAO through port 192.168.0.243.  Size in bytes: 1049. Pages printed: 2. No user action is required.","307","0",,"4","26","11","4611686018427390016","555","Microsoft-Windows-PrintService","747ef6fd-e535-4d16-b510-42c90f6873a1","Microsoft-Windows-PrintService/Operational","2204","3028","PC0103.cabana.intra","S-1-5-21-1522681548-320186610-577835610-1135","02/08/2024 11:30:32",,,"Microsoft-Windows-PrintService/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Spooler Operation Succeeded","Printing a document","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Document 111, Print Document owned by monique.barros on PC0901 was printed on IMP-DELIVERY through port 192.168.0.231.  Size in bytes: 186784. Pages printed: 1. No user action is required.","307","0",,"4","26","11","4611686018427390016","550","Microsoft-Windows-PrintService","747ef6fd-e535-4d16-b510-42c90f6873a1","Microsoft-Windows-PrintService/Operational","2204","2488","PC0103.cabana.intra","S-1-5-21-1522681548-320186610-577835610-1126","02/08/2024 11:30:19",,,"Microsoft-Windows-PrintService/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Spooler Operation Succeeded","Printing a document","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Document 110, Print Document owned by monique.barros on PC0901 was printed on IMP-DELIVERY through port 192.168.0.231.  Size in bytes: 0. Pages printed: 0. No user action is required.","307","0",,"4","26","11","4611686018427390016","545","Microsoft-Windows-PrintService","747ef6fd-e535-4d16-b510-42c90f6873a1","Microsoft-Windows-PrintService/Operational","2204","3104","PC0103.cabana.intra","S-1-5-21-1522681548-320186610-577835610-1126","02/08/2024 11:30:16",,,"Microsoft-Windows-PrintService/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Spooler Operation Succeeded","Printing a document","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Document 109, Print Document owned by monique.barros on PC0901 was printed on IMP-DELIVERY through port 192.168.0.231.  Size in bytes: 178371. Pages printed: 1. No user action is required.","307","0",,"4","26","11","4611686018427390016","540","Microsoft-Windows-PrintService","747ef6fd-e535-4d16-b510-42c90f6873a1","Microsoft-Windows-PrintService/Operational","2204","3100","PC0103.cabana.intra","S-1-5-21-1522681548-320186610-577835610-1126","02/08/2024 11:25:42",,,"Microsoft-Windows-PrintService/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Spooler Operation Succeeded","Printing a document","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Document 108, Print Document owned by monique.barros on PC0901 was printed on IMP-DELIVERY through port 192.168.0.231.  Size in bytes: 0. Pages printed: 0. No user action is required.","307","0",,"4","26","11","4611686018427390016","535","Microsoft-Windows-PrintService","747ef6fd-e535-4d16-b510-42c90f6873a1","Microsoft-Windows-PrintService/Operational","2204","5144","PC0103.cabana.intra","S-1-5-21-1522681548-320186610-577835610-1126","02/08/2024 11:25:39",,,"Microsoft-Windows-PrintService/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Spooler Operation Succeeded","Printing a document","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Document 107, Print Document owned by monique.barros on PC0901 was printed on IMP-DELIVERY through port 192.168.0.231.  Size in bytes: 178371. Pages printed: 1. No user action is required.","307","0",,"4","26","11","4611686018427390016","530","Microsoft-Windows-PrintService","747ef6fd-e535-4d16-b510-42c90f6873a1","Microsoft-Windows-PrintService/Operational","2204","3536","PC0103.cabana.intra","S-1-5-21-1522681548-320186610-577835610-1126","02/08/2024 11:24:38",,,"Microsoft-Windows-PrintService/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Spooler Operation Succeeded","Printing a document","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Document 106, Print Document owned by monique.barros on PC0901 was printed on IMP-DELIVERY through port 192.168.0.231.  Size in bytes: 0. Pages printed: 0. No user action is required.","307","0",,"4","26","11","4611686018427390016","525","Microsoft-Windows-PrintService","747ef6fd-e535-4d16-b510-42c90f6873a1","Microsoft-Windows-PrintService/Operational","2204","4588","PC0103.cabana.intra","S-1-5-21-1522681548-320186610-577835610-1126","02/08/2024 11:24:35",,,"Microsoft-Windows-PrintService/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Spooler Operation Succeeded","Printing a document","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Document 105, Print Document owned by estagiarios.cabana on PC0403 was printed on IMP FISCAL-RECEPCAO through port 192.168.0.243.  Size in bytes: 1050. Pages printed: 1. No user action is required.","307","0",,"4","26","11","4611686018427390016","520","Microsoft-Windows-PrintService","747ef6fd-e535-4d16-b510-42c90f6873a1","Microsoft-Windows-PrintService/Operational","2204","4144","PC0103.cabana.intra","S-1-5-21-1522681548-320186610-577835610-1123","02/08/2024 11:18:51",,,"Microsoft-Windows-PrintService/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Spooler Operation Succeeded","Printing a document","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Document 104, Print Document owned by estagiarios.cabana on PC0403 was printed on IMP FISCAL-RECEPCAO through port 192.168.0.243.  Size in bytes: 1042. Pages printed: 1. No user action is required.","307","0",,"4","26","11","4611686018427390016","515","Microsoft-Windows-PrintService","747ef6fd-e535-4d16-b510-42c90f6873a1","Microsoft-Windows-PrintService/Operational","2204","5304","PC0103.cabana.intra","S-1-5-21-1522681548-320186610-577835610-1123","02/08/2024 11:08:35",,,"Microsoft-Windows-PrintService/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Spooler Operation Succeeded","Printing a document","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Document 103, Print Document owned by estagiarios.cabana on PC0403 was printed on IMP FISCAL-RECEPCAO through port 192.168.0.243.  Size in bytes: 1039. Pages printed: 1. No user action is required.","307","0",,"4","26","11","4611686018427390016","510","Microsoft-Windows-PrintService","747ef6fd-e535-4d16-b510-42c90f6873a1","Microsoft-Windows-PrintService/Operational","2204","2528","PC0103.cabana.intra","S-1-5-21-1522681548-320186610-577835610-1123","02/08/2024 11:08:11",,,"Microsoft-Windows-PrintService/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Spooler Operation Succeeded","Printing a document","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Document 102, Print Document owned by estagiarios.cabana on PC0403 was printed on IMP FISCAL-RECEPCAO through port 192.168.0.243.  Size in bytes: 1056. Pages printed: 1. No user action is required.","307","0",,"4","26","11","4611686018427390016","505","Microsoft-Windows-PrintService","747ef6fd-e535-4d16-b510-42c90f6873a1","Microsoft-Windows-PrintService/Operational","2204","4432","PC0103.cabana.intra","S-1-5-21-1522681548-320186610-577835610-1123","02/08/2024 11:07:40",,,"Microsoft-Windows-PrintService/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Spooler Operation Succeeded","Printing a document","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Document 101, Print Document owned by estagiarios.cabana on PC0403 was printed on IMP FISCAL-RECEPCAO through port 192.168.0.243.  Size in bytes: 1040. Pages printed: 1. No user action is required.","307","0",,"4","26","11","4611686018427390016","500","Microsoft-Windows-PrintService","747ef6fd-e535-4d16-b510-42c90f6873a1","Microsoft-Windows-PrintService/Operational","2204","4424","PC0103.cabana.intra","S-1-5-21-1522681548-320186610-577835610-1123","02/08/2024 11:07:28",,,"Microsoft-Windows-PrintService/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Spooler Operation Succeeded","Printing a document","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Document 100, Print Document owned by estagiarios.cabana on PC0403 was printed on IMP FISCAL-RECEPCAO through port 192.168.0.243.  Size in bytes: 1070. Pages printed: 1. No user action is required.","307","0",,"4","26","11","4611686018427390016","495","Microsoft-Windows-PrintService","747ef6fd-e535-4d16-b510-42c90f6873a1","Microsoft-Windows-PrintService/Operational","2204","4456","PC0103.cabana.intra","S-1-5-21-1522681548-320186610-577835610-1123","02/08/2024 11:06:42",,,"Microsoft-Windows-PrintService/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Spooler Operation Succeeded","Printing a document","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Document 99, Print Document owned by estagiarios.cabana on PC0403 was printed on IMP FISCAL-RECEPCAO through port 192.168.0.243.  Size in bytes: 1192. Pages printed: 1. No user action is required.","307","0",,"4","26","11","4611686018427390016","490","Microsoft-Windows-PrintService","747ef6fd-e535-4d16-b510-42c90f6873a1","Microsoft-Windows-PrintService/Operational","2204","1004","PC0103.cabana.intra","S-1-5-21-1522681548-320186610-577835610-1123","02/08/2024 11:06:16",,,"Microsoft-Windows-PrintService/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Spooler Operation Succeeded","Printing a document","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Document 98, Print Document owned by sabrina.smoginski on PC0201 was printed on IMP-ADMINISTRACAO through port 192.168.0.252.  Size in bytes: 64988. Pages printed: 1. No user action is required.","307","0",,"4","26","11","4611686018427390016","485","Microsoft-Windows-PrintService","747ef6fd-e535-4d16-b510-42c90f6873a1","Microsoft-Windows-PrintService/Operational","2204","5304","PC0103.cabana.intra","S-1-5-21-1522681548-320186610-577835610-1125","02/08/2024 11:03:57",,,"Microsoft-Windows-PrintService/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Spooler Operation Succeeded","Printing a document","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Document 97, Print Document owned by estagiarios.cabana on PC0403 was printed on IMP FISCAL-RECEPCAO through port 192.168.0.243.  Size in bytes: 1070. Pages printed: 1. No user action is required.","307","0",,"4","26","11","4611686018427390016","480","Microsoft-Windows-PrintService","747ef6fd-e535-4d16-b510-42c90f6873a1","Microsoft-Windows-PrintService/Operational","2204","5228","PC0103.cabana.intra","S-1-5-21-1522681548-320186610-577835610-1123","02/08/2024 11:00:50",,,"Microsoft-Windows-PrintService/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Spooler Operation Succeeded","Printing a document","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Document 96, Print Document owned by estagiarios.cabana on PC0403 was printed on IMP FISCAL-RECEPCAO through port 192.168.0.243.  Size in bytes: 1056. Pages printed: 1. No user action is required.","307","0",,"4","26","11","4611686018427390016","475","Microsoft-Windows-PrintService","747ef6fd-e535-4d16-b510-42c90f6873a1","Microsoft-Windows-PrintService/Operational","2204","6072","PC0103.cabana.intra","S-1-5-21-1522681548-320186610-577835610-1123","02/08/2024 11:00:36",,,"Microsoft-Windows-PrintService/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Spooler Operation Succeeded","Printing a document","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Document 95, Print Document owned by estagiarios.cabana on PC0403 was printed on IMP FISCAL-RECEPCAO through port 192.168.0.243.  Size in bytes: 1040. Pages printed: 1. No user action is required.","307","0",,"4","26","11","4611686018427390016","470","Microsoft-Windows-PrintService","747ef6fd-e535-4d16-b510-42c90f6873a1","Microsoft-Windows-PrintService/Operational","2204","4728","PC0103.cabana.intra","S-1-5-21-1522681548-320186610-577835610-1123","02/08/2024 11:00:23",,,"Microsoft-Windows-PrintService/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Spooler Operation Succeeded","Printing a document","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
